,pop_mean,pop_sem,eps_mean,eps_sem,het_mean,het_sem,p_het_1,p_het_0,p_pop0,s_wt_mean,s_wt_sem,s_mt_mean,s_mt_sem,a_wt_mean,a_wt_sem,a_mt_mean,a_mt_sem
373,1282.26,7.34,400.0,0.13,0.7455,0.0061,0.7098,0.2416,0.0,52.93,1.22,588.13,4.89,52.98,1.23,588.21,4.9
374,1282.09,7.34,399.82,0.13,0.7457,0.0061,0.7102,0.2416,0.0,52.89,1.22,588.39,4.89,52.84,1.22,587.97,4.9
375,1282.92,7.34,400.05,0.13,0.7457,0.0061,0.7106,0.2416,0.0,52.89,1.22,588.45,4.89,52.87,1.23,588.71,4.9
376,1283.17,7.35,399.98,0.13,0.7458,0.0061,0.7112,0.2416,0.0,52.81,1.22,588.57,4.89,52.76,1.22,589.02,4.9
377,1283.18,7.34,400.08,0.13,0.7458,0.0061,0.7118,0.2416,0.0,52.85,1.22,588.7,4.89,52.87,1.23,588.77,4.9
378,1282.9,7.34,399.82,0.13,0.7459,0.0061,0.712,0.2416,0.0,52.82,1.22,588.88,4.89,52.65,1.22,588.56,4.9
379,1283.2,7.34,399.89,0.13,0.746,0.0061,0.7122,0.2416,0.0,52.79,1.22,588.8,4.89,52.67,1.22,588.94,4.9
380,1282.91,7.34,399.81,0.13,0.7458,0.0061,0.7138,0.2418,0.0,52.75,1.22,588.56,4.89,52.69,1.22,588.9,4.9
381,1283.63,7.35,399.99,0.13,0.7459,0.0061,0.7138,0.242,0.0,52.73,1.22,588.82,4.89,52.71,1.23,589.37,4.9
382,1283.16,7.34,399.79,0.13,0.7459,0.0061,0.7142,0.2422,0.0,52.68,1.22,588.98,4.89,52.65,1.22,588.86,4.9
383,1283.81,7.34,399.97,0.13,0.746,0.0061,0.7146,0.2422,0.0,52.67,1.22,589.27,4.89,52.68,1.23,589.19,4.9
384,1283.91,7.34,399.9,0.13,0.7461,0.0061,0.7152,0.2422,0.0,52.62,1.22,589.36,4.89,52.61,1.23,589.32,4.9
385,1283.9,7.34,399.92,0.13,0.7462,0.0061,0.7154,0.2422,0.0,52.61,1.22,589.6,4.89,52.65,1.23,589.05,4.9
386,1284.34,7.34,399.96,0.13,0.7461,0.0061,0.7156,0.2422,0.0,52.59,1.22,589.41,4.89,52.57,1.23,589.77,4.9
387,1283.84,7.34,399.81,0.13,0.7462,0.0061,0.7156,0.2424,0.0,52.55,1.22,589.59,4.89,52.58,1.23,589.11,4.9
388,1285.15,7.34,400.18,0.13,0.7464,0.0061,0.7158,0.2424,0.0,52.54,1.22,589.83,4.89,52.65,1.23,590.14,4.9
389,1284.96,7.34,400.01,0.13,0.7464,0.0061,0.7162,0.2426,0.0,52.5,1.22,589.98,4.89,52.53,1.23,589.95,4.9
390,1284.7,7.35,399.77,0.13,0.7463,0.0061,0.7162,0.2426,0.0,52.49,1.22,589.96,4.89,52.31,1.22,589.95,4.9
391,1285.11,7.34,400.05,0.13,0.7464,0.0061,0.7164,0.2426,0.0,52.47,1.22,589.88,4.89,52.55,1.23,590.2,4.9
392,1285.87,7.34,400.22,0.13,0.7465,0.0061,0.7166,0.2426,0.0,52.46,1.22,590.23,4.89,52.54,1.23,590.63,4.9
393,1285.35,7.34,399.98,0.13,0.7466,0.0061,0.7168,0.2428,0.0,52.43,1.22,589.93,4.88,52.43,1.23,590.55,4.9
394,1284.99,7.34,399.72,0.13,0.7466,0.0061,0.717,0.2428,0.0,52.4,1.22,590.28,4.89,52.23,1.22,590.08,4.9
395,1285.66,7.34,400.01,0.13,0.7465,0.0061,0.7172,0.243,0.0,52.36,1.22,590.39,4.89,52.43,1.23,590.48,4.9
396,1285.76,7.34,400.09,0.13,0.7465,0.0061,0.7174,0.2432,0.0,52.38,1.22,590.28,4.89,52.49,1.23,590.62,4.9
397,1285.34,7.34,399.93,0.13,0.7465,0.0061,0.7176,0.2434,0.0,52.4,1.22,590.36,4.89,52.39,1.23,590.2,4.9
398,1285.91,7.34,400.07,0.13,0.7466,0.0061,0.7176,0.2434,0.0,52.31,1.22,590.56,4.89,52.47,1.23,590.56,4.9
399,1285.77,7.34,399.96,0.13,0.7467,0.0061,0.7176,0.2434,0.0,52.3,1.22,590.66,4.89,52.4,1.23,590.41,4.9
400,1286.68,7.34,400.06,0.13,0.7468,0.0061,0.718,0.2434,0.0,52.24,1.22,590.94,4.89,52.28,1.23,591.22,4.9
401,1286.82,7.34,400.01,0.13,0.7469,0.0061,0.7182,0.2436,0.0,52.2,1.22,591.23,4.89,52.2,1.22,591.18,4.9
402,1286.82,7.34,400.06,0.13,0.747,0.0061,0.7184,0.2436,0.0,52.19,1.22,591.31,4.89,52.28,1.23,591.04,4.9
403,1286.99,7.34,400.08,0.13,0.747,0.0061,0.7186,0.2436,0.0,52.14,1.22,591.34,4.89,52.31,1.23,591.2,4.9
404,1286.92,7.34,399.88,0.13,0.7472,0.0061,0.7188,0.2438,0.0,52.1,1.22,591.41,4.89,52.1,1.23,591.32,4.9
405,1287.71,7.34,400.12,0.13,0.7471,0.0061,0.7192,0.2438,0.0,52.09,1.22,591.49,4.89,52.16,1.23,591.96,4.9
406,1287.39,7.34,399.81,0.13,0.7472,0.0061,0.7192,0.2438,0.0,52.02,1.22,591.52,4.89,51.93,1.22,591.92,4.9
407,1287.69,7.34,399.9,0.13,0.7475,0.0061,0.7192,0.2438,0.0,51.94,1.22,591.9,4.88,52.03,1.23,591.81,4.9
408,1287.96,7.33,399.93,0.13,0.7477,0.0061,0.7196,0.2438,0.0,51.92,1.22,592.2,4.88,52.01,1.23,591.83,4.89
409,1287.98,7.33,399.84,0.13,0.7477,0.0061,0.7198,0.2438,0.0,51.89,1.22,592.32,4.88,51.89,1.22,591.88,4.89
410,1288.74,7.34,399.94,0.13,0.7477,0.0061,0.72,0.2438,0.0,51.84,1.22,592.61,4.89,51.83,1.22,592.46,4.9
411,1288.27,7.33,399.9,0.13,0.7477,0.0061,0.7204,0.244,0.0,51.89,1.22,592.47,4.89,51.89,1.23,592.02,4.89
412,1288.79,7.33,400.05,0.13,0.7478,0.0061,0.7206,0.244,0.0,51.85,1.22,592.49,4.88,51.96,1.23,592.48,4.89
413,1288.67,7.33,400.06,0.13,0.7477,0.0061,0.7208,0.244,0.0,51.88,1.22,592.44,4.89,51.97,1.23,592.38,4.89
414,1289.33,7.34,400.04,0.13,0.7478,0.0061,0.7216,0.244,0.0,51.82,1.22,592.7,4.89,51.79,1.22,593.02,4.9
415,1289.32,7.34,400.11,0.13,0.7478,0.0061,0.7218,0.2442,0.0,51.8,1.22,592.62,4.89,51.91,1.23,592.99,4.9
416,1289.1,7.34,400.0,0.13,0.7477,0.0061,0.7222,0.2442,0.0,51.79,1.22,592.69,4.89,51.84,1.23,592.78,4.9
417,1288.53,7.33,399.95,0.13,0.7477,0.0061,0.7224,0.2442,0.0,51.85,1.22,592.79,4.89,51.91,1.23,591.99,4.89
418,1288.83,7.34,399.9,0.13,0.7478,0.0061,0.7224,0.2442,0.0,51.8,1.22,592.69,4.89,51.8,1.22,592.55,4.9
419,1289.07,7.34,399.9,0.13,0.7477,0.0061,0.7224,0.2442,0.0,51.79,1.22,592.6,4.89,51.72,1.22,592.96,4.9
420,1289.12,7.34,399.89,0.13,0.7478,0.0061,0.7234,0.2442,0.0,51.79,1.22,592.8,4.89,51.7,1.22,592.84,4.9
421,1289.16,7.34,399.81,0.13,0.748,0.0061,0.7234,0.2442,0.0,51.66,1.22,593.06,4.89,51.69,1.22,592.75,4.89
422,1289.43,7.34,399.89,0.13,0.7481,0.0061,0.7236,0.2442,0.0,51.66,1.22,593.08,4.89,51.71,1.23,592.98,4.9
423,1289.79,7.33,400.01,0.13,0.7481,0.0061,0.7238,0.2442,0.0,51.64,1.22,593.11,4.89,51.78,1.23,593.26,4.9
424,1290.28,7.34,400.09,0.13,0.7481,0.0061,0.724,0.2442,0.0,51.65,1.22,593.31,4.89,51.71,1.23,593.61,4.9
425,1289.71,7.34,399.78,0.13,0.7481,0.0061,0.7244,0.2442,0.0,51.59,1.22,593.43,4.89,51.55,1.22,593.14,4.9
426,1289.53,7.33,399.77,0.13,0.7482,0.0061,0.7248,0.2444,0.0,51.59,1.22,593.64,4.89,51.59,1.22,592.71,4.89
427,1290.84,7.33,400.11,0.13,0.7484,0.0061,0.7248,0.2444,0.0,51.57,1.22,593.77,4.88,51.63,1.23,593.87,4.9
428,1290.55,7.33,399.96,0.13,0.7485,0.0061,0.7264,0.2444,0.0,51.51,1.22,593.77,4.88,51.59,1.23,593.69,4.89
429,1290.73,7.34,399.86,0.13,0.7485,0.0061,0.7268,0.2444,0.0,51.52,1.22,593.95,4.89,51.38,1.22,593.88,4.9
430,1290.81,7.34,399.89,0.13,0.7485,0.0061,0.7272,0.2444,0.0,51.55,1.22,593.95,4.89,51.38,1.22,593.93,4.89
431,1290.83,7.33,399.89,0.13,0.7487,0.0061,0.7274,0.2446,0.0,51.43,1.22,594.11,4.88,51.48,1.22,593.81,4.89
432,1290.86,7.33,399.8,0.13,0.7489,0.0061,0.7276,0.2446,0.0,51.36,1.22,594.38,4.88,51.41,1.22,593.71,4.89
433,1291.13,7.33,399.68,0.13,0.7489,0.0061,0.7278,0.2446,0.0,51.3,1.22,594.54,4.88,51.22,1.22,594.07,4.89
434,1292.33,7.33,400.02,0.13,0.7491,0.0061,0.728,0.2446,0.0,51.28,1.22,594.6,4.88,51.3,1.22,595.15,4.9
435,1291.73,7.33,399.91,0.13,0.749,0.0061,0.728,0.2446,0.0,51.28,1.22,594.61,4.88,51.36,1.22,594.49,4.89
436,1291.73,7.34,399.7,0.13,0.749,0.0061,0.728,0.2446,0.0,51.28,1.22,594.65,4.88,51.07,1.22,594.72,4.89
437,1291.78,7.33,399.84,0.13,0.7489,0.0061,0.7286,0.2446,0.0,51.28,1.22,594.69,4.88,51.24,1.22,594.57,4.89
438,1291.81,7.34,399.68,0.13,0.749,0.0061,0.7288,0.2446,0.0,51.28,1.22,594.92,4.88,51.03,1.22,594.59,4.89
439,1292.78,7.34,400.0,0.13,0.7491,0.0061,0.729,0.2446,0.0,51.23,1.22,594.91,4.88,51.17,1.22,595.47,4.9
440,1292.48,7.33,399.93,0.13,0.7491,0.0061,0.7294,0.2448,0.0,51.25,1.22,595.03,4.88,51.17,1.22,595.03,4.89
441,1293.1,7.33,400.09,0.13,0.7493,0.0061,0.7294,0.2448,0.0,51.19,1.22,595.28,4.88,51.23,1.23,595.4,4.9
442,1293.09,7.33,400.0,0.13,0.7493,0.0061,0.7294,0.2448,0.0,51.1,1.22,595.42,4.88,51.21,1.23,595.35,4.89
443,1293.0,7.34,399.81,0.13,0.7493,0.0061,0.73,0.245,0.0,51.1,1.22,595.41,4.88,50.99,1.22,595.51,4.89
444,1293.34,7.33,399.91,0.13,0.7494,0.0061,0.7302,0.245,0.0,51.08,1.22,595.59,4.88,51.02,1.22,595.64,4.89
445,1293.33,7.33,399.87,0.13,0.7495,0.0061,0.7302,0.245,0.0,51.06,1.22,595.71,4.88,50.99,1.22,595.57,4.89
446,1293.52,7.33,399.93,0.13,0.7496,0.0061,0.7306,0.2452,0.0,51.06,1.22,595.65,4.88,51.01,1.22,595.8,4.89
447,1293.39,7.33,399.71,0.13,0.7497,0.0061,0.7306,0.2452,0.0,50.99,1.22,595.95,4.88,50.82,1.22,595.63,4.89
448,1294.3,7.34,399.85,0.13,0.7498,0.0061,0.7308,0.2452,0.0,50.89,1.22,596.04,4.88,50.81,1.22,596.56,4.9
449,1294.88,7.34,400.11,0.13,0.7498,0.0061,0.7314,0.2452,0.0,50.94,1.22,596.06,4.88,50.91,1.22,596.97,4.9
450,1294.8,7.33,400.2,0.13,0.7498,0.0061,0.7316,0.2452,0.0,50.94,1.22,596.09,4.88,51.05,1.23,596.71,4.9
451,1294.33,7.32,400.13,0.13,0.7499,0.0061,0.7318,0.2452,0.0,50.91,1.22,596.02,4.88,51.16,1.23,596.25,4.89
452,1294.55,7.33,400.0,0.13,0.7499,0.0061,0.7318,0.2454,0.0,50.91,1.22,596.11,4.88,50.9,1.22,596.62,4.9
453,1294.99,7.33,400.07,0.13,0.75,0.0061,0.7322,0.2454,0.0,50.84,1.22,596.53,4.88,50.91,1.22,596.7,4.89
454,1294.94,7.33,400.2,0.13,0.7499,0.0061,0.7326,0.2454,0.0,50.87,1.22,596.41,4.88,51.08,1.23,596.58,4.89
455,1295.37,7.33,400.16,0.13,0.75,0.0061,0.7326,0.2454,0.0,50.81,1.22,596.57,4.88,50.94,1.23,597.04,4.9
456,1294.84,7.33,399.97,0.13,0.7499,0.0061,0.733,0.2454,0.0,50.85,1.22,596.48,4.88,50.83,1.22,596.67,4.89
457,1294.05,7.33,399.76,0.13,0.75,0.0061,0.733,0.2454,0.0,50.83,1.22,596.61,4.88,50.84,1.22,595.78,4.89
458,1295.04,7.33,399.97,0.13,0.75,0.0061,0.733,0.2454,0.0,50.86,1.22,596.62,4.88,50.76,1.22,596.81,4.9
459,1294.65,7.33,399.82,0.12,0.7501,0.0061,0.7334,0.2454,0.0,50.82,1.22,596.55,4.88,50.74,1.22,596.54,4.89
460,1294.96,7.33,399.99,0.13,0.7501,0.0061,0.7336,0.2454,0.0,50.76,1.22,596.76,4.88,50.9,1.23,596.54,4.89
461,1295.14,7.33,399.94,0.13,0.7501,0.0061,0.734,0.2454,0.0,50.76,1.22,596.95,4.88,50.78,1.22,596.66,4.89
462,1295.17,7.34,399.83,0.13,0.7501,0.0061,0.7342,0.2454,0.0,50.77,1.22,596.86,4.88,50.61,1.22,596.93,4.89
463,1295.96,7.34,400.18,0.13,0.7501,0.0061,0.7342,0.2454,0.0,50.81,1.22,596.78,4.88,50.78,1.23,597.59,4.9
464,1296.17,7.33,400.23,0.13,0.7501,0.0061,0.7346,0.2454,0.0,50.81,1.22,597.0,4.88,50.78,1.23,597.58,4.9
465,1295.49,7.33,399.93,0.13,0.7501,0.0061,0.7346,0.2454,0.0,50.68,1.22,597.09,4.88,50.73,1.22,596.98,4.89
466,1295.13,7.33,399.88,0.13,0.7501,0.0061,0.7348,0.2456,0.0,50.72,1.22,597.1,4.88,50.74,1.22,596.56,4.89
467,1295.86,7.33,400.09,0.13,0.7502,0.0061,0.7348,0.2456,0.0,50.7,1.22,597.11,4.88,50.81,1.23,597.24,4.89
468,1295.57,7.33,399.96,0.13,0.7502,0.0061,0.7352,0.2456,0.0,50.71,1.22,597.15,4.88,50.71,1.23,596.99,4.89
469,1296.51,7.33,400.17,0.13,0.7503,0.0061,0.7358,0.2456,0.0,50.63,1.22,597.37,4.88,50.76,1.23,597.75,4.9
470,1296.14,7.33,399.92,0.13,0.7503,0.0061,0.736,0.2456,0.0,50.65,1.22,597.43,4.88,50.54,1.22,597.52,4.89
471,1295.88,7.33,399.93,0.13,0.7503,0.0061,0.736,0.2456,0.0,50.61,1.22,597.41,4.88,50.66,1.23,597.2,4.89
472,1295.85,7.33,399.93,0.13,0.7503,0.0061,0.736,0.2456,0.0,50.6,1.22,597.44,4.88,50.69,1.23,597.12,4.89
473,1296.29,7.33,400.0,0.13,0.7504,0.0061,0.7362,0.2456,0.0,50.56,1.22,597.6,4.88,50.67,1.23,597.46,4.89
474,1295.81,7.34,399.83,0.13,0.7502,0.0061,0.7362,0.2456,0.0,50.66,1.22,597.37,4.89,50.51,1.22,597.26,4.89
475,1295.85,7.33,399.92,0.13,0.7502,0.0061,0.7368,0.2456,0.0,50.62,1.22,597.3,4.88,50.66,1.23,597.28,4.89
476,1295.55,7.33,399.87,0.13,0.7501,0.0061,0.7368,0.2458,0.0,50.65,1.22,597.31,4.88,50.66,1.22,596.93,4.89
477,1295.61,7.33,399.8,0.13,0.7502,0.0061,0.737,0.2458,0.0,50.65,1.22,597.35,4.88,50.55,1.22,597.06,4.89
478,1296.16,7.34,400.01,0.13,0.7502,0.0061,0.7372,0.2458,0.0,50.66,1.22,597.34,4.88,50.63,1.22,597.52,4.9
479,1295.85,7.33,399.87,0.13,0.7503,0.0061,0.7376,0.2458,0.0,50.6,1.22,597.45,4.88,50.6,1.22,597.19,4.89
480,1295.83,7.33,399.82,0.13,0.7503,0.0061,0.7378,0.2458,0.0,50.64,1.22,597.41,4.88,50.51,1.22,597.26,4.89
481,1295.81,7.33,399.84,0.13,0.7503,0.0061,0.7382,0.2458,0.0,50.62,1.22,597.59,4.88,50.56,1.22,597.05,4.89
482,1296.2,7.33,399.97,0.13,0.7503,0.0061,0.7386,0.2458,0.0,50.57,1.22,597.26,4.88,50.66,1.23,597.71,4.9
483,1295.99,7.33,399.93,0.13,0.7504,0.0061,0.7388,0.2458,0.0,50.6,1.22,597.6,4.88,50.64,1.23,597.15,4.89
484,1296.45,7.33,399.97,0.13,0.7505,0.0061,0.7388,0.2458,0.0,50.56,1.22,597.48,4.88,50.59,1.22,597.82,4.89
485,1295.81,7.32,399.83,0.13,0.7505,0.0061,0.7388,0.2458,0.0,50.56,1.22,597.75,4.88,50.61,1.23,596.89,4.89
486,1296.01,7.33,399.73,0.13,0.7505,0.0061,0.7388,0.2458,0.0,50.57,1.22,597.7,4.88,50.39,1.22,597.34,4.89
487,1296.29,7.33,399.82,0.13,0.7505,0.0061,0.7392,0.2458,0.0,50.5,1.22,597.85,4.88,50.5,1.22,597.43,4.89
488,1297.05,7.33,400.19,0.13,0.7506,0.0061,0.7392,0.246,0.0,50.52,1.22,597.72,4.88,50.71,1.23,598.09,4.9
489,1297.04,7.33,400.09,0.13,0.7506,0.0061,0.7394,0.246,0.0,50.5,1.22,597.79,4.88,50.6,1.23,598.14,4.9
490,1296.22,7.32,399.85,0.13,0.7506,0.0061,0.7394,0.246,0.0,50.46,1.22,597.94,4.88,50.6,1.23,597.22,4.89
491,1296.67,7.33,399.9,0.13,0.7507,0.0061,0.7394,0.246,0.0,50.44,1.22,598.1,4.88,50.54,1.23,597.58,4.89
492,1296.6,7.33,399.88,0.13,0.7507,0.0061,0.7396,0.2462,0.0,50.49,1.22,598.05,4.88,50.48,1.23,597.58,4.89
493,1297.65,7.34,400.06,0.13,0.7507,0.0061,0.7396,0.2462,0.0,50.44,1.22,598.02,4.88,50.42,1.22,598.77,4.9
494,1297.45,7.34,400.05,0.13,0.7506,0.0061,0.7398,0.2462,0.0,50.44,1.22,598.04,4.88,50.48,1.23,598.49,4.9
495,1296.78,7.33,399.82,0.13,0.7506,0.0061,0.7398,0.2462,0.0,50.37,1.22,598.42,4.89,50.47,1.23,597.52,4.89
496,1296.97,7.33,399.91,0.13,0.7506,0.0061,0.74,0.2462,0.0,50.42,1.22,598.26,4.89,50.48,1.23,597.82,4.89
497,1296.74,7.33,399.86,0.13,0.7506,0.0061,0.74,0.2462,0.0,50.47,1.22,597.99,4.88,50.43,1.23,597.85,4.89
498,1297.04,7.33,400.01,0.13,0.7506,0.0061,0.7404,0.2462,0.0,50.41,1.22,598.2,4.89,50.59,1.23,597.84,4.89
499,1297.38,7.33,400.06,0.13,0.7506,0.0061,0.7408,0.2462,0.0,50.42,1.22,598.32,4.88,50.54,1.23,598.1,4.89
500,1297.56,7.34,400.01,0.13,0.7506,0.0061,0.741,0.2464,0.0,50.41,1.22,598.3,4.89,50.42,1.22,598.43,4.9
501,1298.02,7.34,400.17,0.13,0.7506,0.0061,0.741,0.2464,0.0,50.4,1.22,598.34,4.88,50.49,1.23,598.79,4.9
502,1297.89,7.34,399.99,0.13,0.7507,0.0061,0.741,0.2464,0.0,50.42,1.22,598.26,4.88,50.28,1.22,598.93,4.9
503,1297.71,7.33,400.04,0.13,0.7508,0.0061,0.741,0.2464,0.0,50.34,1.22,598.44,4.88,50.47,1.23,598.45,4.9
504,1297.81,7.33,399.96,0.13,0.751,0.0061,0.7412,0.2464,0.0,50.37,1.22,598.64,4.88,50.31,1.22,598.5,4.89
505,1297.73,7.33,399.76,0.13,0.751,0.0061,0.7412,0.2464,0.0,50.3,1.22,598.73,4.88,50.13,1.22,598.57,4.89
506,1298.71,7.33,400.32,0.13,0.751,0.0061,0.7414,0.2464,0.0,50.27,1.22,598.86,4.88,50.58,1.23,599.0,4.89
507,1298.19,7.33,400.0,0.13,0.751,0.0061,0.7416,0.2464,0.0,50.27,1.22,598.76,4.88,50.33,1.23,598.83,4.89
508,1297.52,7.33,399.72,0.13,0.751,0.0061,0.7416,0.2464,0.0,50.32,1.22,598.71,4.88,50.14,1.22,598.35,4.89
509,1298.08,7.34,399.86,0.13,0.751,0.0061,0.7418,0.2464,0.0,50.28,1.22,598.8,4.88,50.17,1.22,598.83,4.89
510,1297.99,7.33,399.92,0.13,0.7509,0.0061,0.742,0.2464,0.0,50.27,1.22,598.58,4.88,50.29,1.22,598.84,4.9
511,1297.58,7.33,399.85,0.13,0.751,0.0061,0.742,0.2464,0.0,50.27,1.22,598.92,4.88,50.34,1.23,598.05,4.89
512,1297.81,7.32,399.97,0.13,0.751,0.0061,0.742,0.2464,0.0,50.27,1.22,598.81,4.88,50.42,1.23,598.3,4.89
513,1297.9,7.33,399.8,0.13,0.751,0.0061,0.742,0.2464,0.0,50.29,1.22,598.81,4.88,50.14,1.22,598.67,4.89
514,1298.33,7.34,399.89,0.13,0.7509,0.0061,0.742,0.2464,0.0,50.26,1.22,598.75,4.88,50.15,1.22,599.17,4.9
515,1298.13,7.34,399.88,0.13,0.7509,0.0061,0.742,0.2464,0.0,50.3,1.22,598.7,4.88,50.16,1.22,598.98,4.9
516,1297.97,7.33,399.89,0.13,0.7509,0.0061,0.742,0.2464,0.0,50.27,1.22,598.86,4.88,50.27,1.22,598.57,4.89
517,1297.98,7.33,399.96,0.13,0.7509,0.0061,0.742,0.2464,0.0,50.26,1.22,598.69,4.88,50.36,1.23,598.67,4.89
518,1298.33,7.34,399.94,0.13,0.751,0.0061,0.742,0.2464,0.0,50.3,1.22,598.66,4.88,50.18,1.22,599.19,4.9
519,1297.53,7.33,399.84,0.13,0.7509,0.0061,0.742,0.2464,0.0,50.32,1.22,598.78,4.88,50.3,1.22,598.14,4.89
520,1298.3,7.34,399.93,0.13,0.751,0.0061,0.742,0.2464,0.0,50.23,1.22,599.0,4.88,50.24,1.22,598.84,4.89
521,1297.65,7.33,399.76,0.13,0.7511,0.0061,0.742,0.2464,0.0,50.27,1.22,599.0,4.88,50.2,1.22,598.19,4.89
522,1298.32,7.33,399.89,0.13,0.7511,0.0061,0.7422,0.2464,0.0,50.22,1.22,598.99,4.88,50.2,1.22,598.92,4.89
523,1298.67,7.33,400.0,0.13,0.7512,0.0061,0.7422,0.2464,0.0,50.22,1.22,599.19,4.88,50.23,1.22,599.03,4.89
524,1298.73,7.33,399.96,0.13,0.7512,0.0061,0.7422,0.2464,0.0,50.19,1.22,599.1,4.88,50.19,1.22,599.25,4.89
525,1298.61,7.33,400.0,0.13,0.7512,0.0061,0.7422,0.2464,0.0,50.2,1.22,599.21,4.88,50.26,1.23,598.94,4.89
526,1298.37,7.33,399.87,0.13,0.7512,0.0061,0.7422,0.2464,0.0,50.22,1.22,598.99,4.88,50.15,1.22,599.03,4.89
527,1298.62,7.33,399.87,0.13,0.7512,0.0061,0.7422,0.2464,0.0,50.17,1.22,599.13,4.88,50.12,1.22,599.19,4.89
528,1297.84,7.33,399.57,0.13,0.7512,0.0061,0.7428,0.2464,0.0,50.16,1.22,599.34,4.88,49.99,1.22,598.35,4.89
529,1299.06,7.33,400.05,0.13,0.7513,0.0061,0.7432,0.2464,0.0,50.14,1.22,599.33,4.88,50.24,1.23,599.35,4.89
530,1299.1,7.34,399.91,0.13,0.7513,0.0061,0.7432,0.2464,0.0,50.17,1.22,599.16,4.88,50.01,1.22,599.76,4.9
531,1298.74,7.33,399.83,0.13,0.7513,0.0061,0.7432,0.2464,0.0,50.08,1.22,599.35,4.88,50.12,1.22,599.19,4.89
532,1298.92,7.33,399.98,0.13,0.7514,0.0061,0.7432,0.2464,0.0,50.1,1.22,599.4,4.88,50.24,1.23,599.18,4.89
533,1298.92,7.33,399.94,0.13,0.7514,0.0061,0.7432,0.2464,0.0,50.07,1.22,599.45,4.88,50.21,1.23,599.18,4.89
534,1298.81,7.32,399.91,0.13,0.7515,0.0061,0.7434,0.2464,0.0,50.06,1.22,599.53,4.88,50.22,1.23,599.0,4.89
535,1299.33,7.33,399.87,0.13,0.7515,0.0061,0.7436,0.2464,0.0,50.05,1.22,599.54,4.88,50.0,1.22,599.73,4.89
536,1299.46,7.33,400.07,0.13,0.7515,0.0061,0.7436,0.2464,0.0,50.04,1.22,599.65,4.88,50.23,1.23,599.55,4.89
537,1299.31,7.33,399.87,0.13,0.7515,0.0061,0.7436,0.2466,0.0,50.08,1.22,599.72,4.88,49.98,1.22,599.52,4.89
538,1299.85,7.33,400.05,0.13,0.7516,0.0061,0.7436,0.2466,0.0,50.03,1.22,599.61,4.88,50.09,1.23,600.12,4.9
539,1299.59,7.33,399.9,0.13,0.7516,0.0061,0.7438,0.2466,0.0,49.99,1.22,599.66,4.88,50.01,1.22,599.92,4.89
540,1299.12,7.34,399.63,0.13,0.7516,0.0061,0.7442,0.2466,0.0,50.02,1.22,599.82,4.88,49.78,1.22,599.49,4.89
541,1300.07,7.33,400.06,0.13,0.7516,0.0061,0.7442,0.2466,0.0,50.06,1.22,599.8,4.88,50.0,1.22,600.21,4.9
542,1299.37,7.33,399.83,0.13,0.7515,0.0061,0.7442,0.2466,0.0,50.04,1.22,599.91,4.88,49.95,1.22,599.48,4.89
543,1299.68,7.33,399.93,0.13,0.7515,0.0061,0.7442,0.2466,0.0,50.05,1.22,599.75,4.88,49.96,1.22,599.93,4.89
544,1300.27,7.33,400.27,0.13,0.7516,0.0061,0.7442,0.2466,0.0,50.04,1.22,599.78,4.88,50.24,1.23,600.22,4.9
545,1300.32,7.33,400.19,0.13,0.7516,0.0061,0.7444,0.2466,0.0,50.07,1.22,599.74,4.88,50.07,1.23,600.44,4.9
546,1299.49,7.33,400.0,0.13,0.7516,0.0061,0.7446,0.2466,0.0,50.01,1.22,599.73,4.88,50.16,1.23,599.59,4.89
547,1299.79,7.33,399.99,0.13,0.7516,0.0061,0.745,0.2466,0.0,50.02,1.22,599.95,4.88,50.04,1.22,599.78,4.89
548,1299.63,7.33,399.97,0.13,0.7516,0.0061,0.745,0.2466,0.0,50.0,1.22,599.86,4.88,50.09,1.23,599.68,4.89
549,1299.81,7.33,400.05,0.13,0.7516,0.0061,0.7452,0.2466,0.0,49.99,1.22,599.76,4.88,50.15,1.23,599.92,4.89
550,1299.53,7.33,399.81,0.13,0.7516,0.0061,0.7452,0.2466,0.0,49.98,1.22,599.74,4.88,49.93,1.22,599.88,4.89
551,1299.74,7.33,399.89,0.13,0.7516,0.0061,0.7454,0.2466,0.0,49.99,1.22,599.86,4.88,49.96,1.22,599.93,4.89
552,1300.74,7.34,400.15,0.13,0.7516,0.0061,0.7454,0.2466,0.0,50.01,1.22,599.9,4.88,49.95,1.22,600.89,4.9
553,1300.23,7.33,400.15,0.13,0.7517,0.0061,0.7454,0.2466,0.0,49.94,1.22,599.9,4.88,50.18,1.23,600.2,4.9
554,1299.61,7.33,399.88,0.13,0.7517,0.0061,0.746,0.2466,0.0,49.99,1.22,600.05,4.88,49.98,1.22,599.59,4.89
555,1299.88,7.33,399.84,0.13,0.7517,0.0061,0.7462,0.2466,0.0,49.97,1.22,600.02,4.88,49.86,1.22,600.03,4.89
556,1299.67,7.33,399.78,0.13,0.7517,0.0061,0.7462,0.2466,0.0,49.98,1.22,599.93,4.88,49.84,1.22,599.92,4.89
557,1299.88,7.33,399.79,0.13,0.7518,0.0061,0.7462,0.2466,0.0,49.93,1.22,600.15,4.88,49.83,1.22,599.97,4.89
558,1300.37,7.34,399.89,0.13,0.7518,0.0061,0.7462,0.2466,0.0,49.97,1.22,600.17,4.88,49.76,1.22,600.47,4.9
