,pop_mean,pop_sem,eps_mean,eps_sem,het_mean,het_sem,p_het_1,p_het_0,p_pop0,s_wt_mean,s_wt_sem,s_mt_mean,s_mt_sem,a_wt_mean,a_wt_sem,a_mt_mean,a_mt_sem
368,872.84,9.51,324.05,2.26,0.5491,0.0073,0.4594,0.3856,0.1108,70.65,1.36,365.98,5.55,70.47,1.35,365.74,5.54
369,872.26,9.49,323.75,2.25,0.5493,0.0073,0.4596,0.3854,0.111,70.49,1.36,366.1,5.54,70.43,1.35,365.23,5.53
370,872.31,9.49,323.69,2.25,0.5494,0.0074,0.4602,0.3852,0.1114,70.62,1.36,365.77,5.54,70.19,1.35,365.73,5.53
371,871.66,9.48,323.43,2.25,0.5494,0.0074,0.4606,0.385,0.1116,70.29,1.36,365.08,5.53,70.4,1.35,365.89,5.53
372,872.66,9.52,323.29,2.26,0.5497,0.0074,0.4608,0.385,0.1118,69.95,1.35,366.1,5.54,70.21,1.35,366.39,5.54
373,872.84,9.52,323.26,2.27,0.55,0.0074,0.4608,0.3848,0.112,70.14,1.36,366.04,5.54,69.93,1.35,366.73,5.55
374,871.76,9.52,322.56,2.26,0.5503,0.0074,0.4608,0.3848,0.1122,69.67,1.35,366.07,5.54,69.82,1.35,366.2,5.54
375,869.27,9.48,321.78,2.26,0.5506,0.0074,0.4612,0.3844,0.1126,69.66,1.35,364.91,5.52,69.63,1.35,365.08,5.52
376,868.95,9.48,321.62,2.27,0.5509,0.0074,0.4614,0.384,0.113,69.56,1.36,365.32,5.53,69.61,1.35,364.46,5.51
377,869.56,9.49,321.67,2.26,0.551,0.0074,0.4618,0.3842,0.1132,69.34,1.35,365.13,5.52,69.7,1.35,365.4,5.52
378,869.0,9.48,321.51,2.26,0.5517,0.0074,0.4622,0.3832,0.1142,69.52,1.35,365.15,5.52,69.49,1.35,364.85,5.51
379,869.74,9.5,321.43,2.26,0.5522,0.0074,0.4624,0.3828,0.1146,69.17,1.35,365.64,5.53,69.49,1.35,365.43,5.52
380,871.15,9.52,321.47,2.26,0.5525,0.0074,0.4626,0.3826,0.1148,69.2,1.35,366.53,5.54,69.05,1.35,366.37,5.54
381,870.93,9.51,321.7,2.26,0.5528,0.0074,0.4628,0.3826,0.115,69.25,1.35,365.93,5.53,69.37,1.35,366.38,5.53
382,871.73,9.52,321.65,2.26,0.5531,0.0074,0.463,0.3822,0.1154,69.12,1.35,367.38,5.55,69.16,1.35,366.06,5.53
383,873.09,9.53,322.33,2.27,0.5533,0.0074,0.4632,0.3818,0.1158,69.48,1.36,367.05,5.54,69.27,1.35,367.29,5.55
384,871.44,9.5,321.59,2.26,0.554,0.0074,0.464,0.3812,0.1164,69.13,1.35,366.55,5.53,69.18,1.35,366.57,5.53
385,871.79,9.51,321.48,2.26,0.5544,0.0074,0.4642,0.3806,0.117,69.15,1.35,367.02,5.54,68.89,1.34,366.73,5.53
386,872.94,9.53,321.72,2.27,0.5547,0.0074,0.4646,0.3806,0.117,69.0,1.35,367.7,5.55,68.98,1.35,367.26,5.54
387,873.13,9.53,321.8,2.27,0.5544,0.0074,0.4646,0.3808,0.117,69.2,1.36,367.67,5.55,68.83,1.35,367.44,5.54
388,873.7,9.52,322.29,2.27,0.555,0.0074,0.4652,0.38,0.118,69.35,1.36,367.45,5.54,69.14,1.35,367.76,5.54
389,873.11,9.52,321.78,2.27,0.5553,0.0074,0.4656,0.38,0.1182,68.95,1.35,367.65,5.54,69.05,1.35,367.46,5.53
390,874.69,9.55,322.06,2.28,0.5554,0.0074,0.4656,0.3798,0.1184,68.93,1.36,368.93,5.57,68.92,1.35,367.91,5.54
391,875.03,9.55,322.27,2.28,0.5555,0.0074,0.4658,0.3796,0.1186,69.12,1.36,368.56,5.56,68.9,1.35,368.46,5.55
392,874.41,9.55,322.02,2.29,0.5558,0.0074,0.4658,0.3792,0.119,68.92,1.36,368.31,5.56,68.97,1.36,368.2,5.55
393,874.18,9.55,321.76,2.29,0.5559,0.0074,0.466,0.3792,0.119,68.87,1.36,368.36,5.56,68.75,1.36,368.2,5.55
394,872.94,9.55,320.99,2.3,0.5562,0.0074,0.4662,0.3788,0.1194,68.4,1.36,368.46,5.56,68.61,1.36,367.46,5.54
395,873.2,9.56,321.0,2.3,0.5564,0.0074,0.4662,0.3784,0.1198,68.31,1.36,368.29,5.56,68.62,1.36,367.98,5.55
396,872.31,9.56,320.65,2.3,0.5569,0.0074,0.4664,0.378,0.1204,68.27,1.36,367.75,5.55,68.49,1.36,367.8,5.55
397,873.08,9.56,321.49,2.32,0.557,0.0074,0.4664,0.3782,0.1206,68.95,1.37,367.77,5.56,68.68,1.37,367.68,5.55
398,874.25,9.57,322.2,2.33,0.5571,0.0074,0.4664,0.378,0.121,69.2,1.38,367.82,5.56,68.99,1.38,368.24,5.56
399,873.92,9.57,321.78,2.32,0.5576,0.0074,0.4666,0.3774,0.1216,68.76,1.37,368.34,5.56,68.97,1.37,367.85,5.55
400,874.34,9.58,321.61,2.32,0.5577,0.0074,0.467,0.3772,0.1218,68.7,1.37,368.61,5.57,68.67,1.37,368.36,5.56
401,873.32,9.6,320.41,2.32,0.5581,0.0074,0.4674,0.3764,0.1226,67.95,1.36,368.96,5.58,68.15,1.36,368.26,5.56
402,873.18,9.61,319.98,2.32,0.5583,0.0074,0.4676,0.3762,0.123,67.75,1.36,369.01,5.57,67.84,1.36,368.58,5.56
403,872.98,9.61,319.49,2.32,0.559,0.0074,0.4678,0.3756,0.124,67.56,1.36,368.82,5.57,67.44,1.35,369.17,5.56
404,872.62,9.62,318.89,2.32,0.5595,0.0074,0.4682,0.3752,0.1246,67.12,1.35,369.08,5.57,67.2,1.35,369.21,5.57
405,872.33,9.6,318.76,2.32,0.5602,0.0074,0.4686,0.374,0.1258,66.99,1.35,369.33,5.57,67.25,1.35,368.77,5.55
406,872.83,9.63,318.46,2.32,0.5609,0.0074,0.4686,0.373,0.1268,66.87,1.35,369.94,5.58,66.8,1.34,369.22,5.56
407,874.03,9.64,319.19,2.34,0.561,0.0074,0.469,0.373,0.127,67.2,1.36,370.09,5.58,67.04,1.35,369.69,5.57
408,874.74,9.65,319.2,2.34,0.5611,0.0074,0.4694,0.3728,0.1274,66.91,1.36,370.43,5.58,67.12,1.36,370.28,5.58
409,873.35,9.62,318.67,2.34,0.5615,0.0074,0.4696,0.3722,0.128,66.84,1.36,369.91,5.57,66.94,1.36,369.66,5.56
410,873.2,9.62,318.52,2.33,0.5622,0.0074,0.4698,0.3712,0.129,66.83,1.36,369.57,5.56,66.79,1.36,370.01,5.57
411,873.21,9.63,318.53,2.34,0.5624,0.0074,0.47,0.371,0.1292,66.94,1.36,369.26,5.56,66.69,1.36,370.32,5.57
412,872.97,9.62,318.68,2.35,0.5626,0.0074,0.4704,0.3704,0.1298,66.96,1.36,369.09,5.56,66.96,1.36,369.96,5.57
413,872.72,9.63,318.37,2.35,0.5625,0.0074,0.4702,0.3702,0.1302,66.85,1.36,369.74,5.57,66.74,1.36,369.4,5.56
414,872.89,9.65,317.85,2.34,0.5629,0.0075,0.4702,0.3698,0.1306,66.47,1.35,369.78,5.57,66.37,1.35,370.27,5.57
415,872.26,9.65,317.17,2.33,0.5628,0.0075,0.4708,0.3698,0.1306,66.13,1.35,370.23,5.57,66.01,1.34,369.89,5.57
416,871.7,9.65,316.75,2.33,0.563,0.0075,0.4708,0.3698,0.1308,65.92,1.35,370.12,5.57,65.85,1.34,369.81,5.56
417,873.07,9.67,316.85,2.34,0.5636,0.0075,0.471,0.3692,0.1316,65.71,1.35,370.8,5.58,65.73,1.34,370.83,5.58
418,873.62,9.69,316.86,2.34,0.564,0.0075,0.471,0.3688,0.132,65.63,1.35,371.0,5.59,65.64,1.34,371.35,5.58
419,874.12,9.69,317.07,2.35,0.5644,0.0075,0.4712,0.3686,0.1324,65.7,1.35,370.96,5.59,65.69,1.35,371.76,5.59
420,874.07,9.7,316.81,2.35,0.5645,0.0075,0.4714,0.3682,0.1328,65.45,1.35,371.86,5.6,65.6,1.34,371.15,5.58
421,874.39,9.71,316.89,2.35,0.5646,0.0075,0.4714,0.3682,0.133,65.66,1.35,371.53,5.6,65.4,1.34,371.81,5.59
422,874.76,9.7,317.25,2.35,0.5653,0.0075,0.4718,0.3672,0.134,65.6,1.35,371.94,5.6,65.81,1.35,371.4,5.59
423,876.66,9.71,318.16,2.35,0.5654,0.0075,0.472,0.367,0.1342,65.7,1.35,372.19,5.6,66.29,1.36,372.48,5.6
424,876.16,9.72,317.36,2.36,0.5659,0.0075,0.4726,0.3662,0.135,65.51,1.35,372.7,5.61,65.58,1.35,372.37,5.59
425,875.81,9.73,317.07,2.36,0.5663,0.0075,0.4728,0.3658,0.1356,65.44,1.35,372.59,5.61,65.39,1.35,372.4,5.6
426,875.52,9.74,316.52,2.36,0.5673,0.0075,0.4728,0.3648,0.1368,65.09,1.35,372.3,5.6,65.09,1.34,373.04,5.61
427,875.82,9.73,316.77,2.36,0.5676,0.0075,0.4728,0.3644,0.1374,65.14,1.35,372.8,5.61,65.28,1.35,372.6,5.6
428,875.21,9.73,316.59,2.36,0.568,0.0075,0.473,0.3642,0.138,65.09,1.35,372.01,5.6,65.29,1.35,372.82,5.61
429,873.15,9.71,315.68,2.36,0.5681,0.0075,0.4732,0.3642,0.1382,64.94,1.35,371.2,5.58,64.92,1.34,372.09,5.59
430,872.78,9.71,315.38,2.37,0.5682,0.0075,0.4732,0.364,0.1384,64.82,1.35,371.56,5.59,64.77,1.34,371.63,5.59
431,870.14,9.68,314.57,2.36,0.5685,0.0075,0.4734,0.3636,0.1388,64.68,1.35,370.35,5.57,64.7,1.34,370.41,5.57
432,870.55,9.69,314.32,2.37,0.5689,0.0075,0.4738,0.3634,0.1392,64.31,1.34,370.59,5.57,64.59,1.34,371.05,5.58
433,870.48,9.7,313.97,2.37,0.569,0.0075,0.4738,0.3632,0.1394,64.28,1.34,371.02,5.58,64.18,1.34,370.99,5.58
434,870.3,9.7,313.73,2.37,0.5697,0.0075,0.474,0.3624,0.1402,64.09,1.34,371.19,5.58,64.11,1.34,370.91,5.57
435,869.89,9.71,313.12,2.36,0.5699,0.0075,0.474,0.362,0.1406,63.99,1.33,371.59,5.59,63.54,1.32,370.77,5.57
436,871.16,9.72,313.52,2.36,0.5703,0.0075,0.4742,0.3616,0.1412,63.68,1.33,371.91,5.59,63.96,1.33,371.61,5.58
437,871.06,9.72,313.17,2.36,0.5704,0.0075,0.4742,0.3612,0.1416,63.61,1.33,371.97,5.58,63.61,1.33,371.87,5.58
438,871.39,9.73,313.14,2.36,0.5705,0.0075,0.4746,0.361,0.1418,63.59,1.33,372.19,5.59,63.46,1.32,372.15,5.58
439,871.66,9.73,313.32,2.37,0.5707,0.0075,0.4748,0.361,0.142,63.66,1.34,372.13,5.59,63.54,1.33,372.33,5.58
440,871.39,9.73,312.95,2.37,0.5709,0.0075,0.4748,0.3606,0.1424,63.25,1.33,372.65,5.59,63.56,1.33,371.93,5.58
441,872.13,9.74,313.27,2.38,0.5712,0.0075,0.4748,0.3606,0.1428,63.67,1.34,372.49,5.59,63.31,1.33,372.66,5.59
442,871.49,9.72,313.3,2.38,0.5719,0.0075,0.4748,0.3598,0.1436,63.53,1.34,372.04,5.58,63.7,1.34,372.21,5.58
443,871.15,9.72,312.97,2.38,0.5725,0.0075,0.4754,0.3592,0.1444,63.35,1.34,372.03,5.58,63.56,1.34,372.22,5.58
444,871.54,9.74,312.61,2.37,0.5728,0.0075,0.4756,0.3586,0.145,63.1,1.33,372.93,5.59,63.2,1.33,372.32,5.58
445,871.15,9.74,312.21,2.37,0.573,0.0075,0.4756,0.3586,0.1452,62.79,1.33,372.71,5.59,63.11,1.33,372.54,5.58
446,872.38,9.76,312.62,2.38,0.5733,0.0075,0.4756,0.3582,0.1456,63.19,1.34,373.28,5.6,62.84,1.33,373.08,5.59
447,873.47,9.78,312.86,2.39,0.5737,0.0075,0.4756,0.3574,0.1464,63.09,1.34,373.5,5.61,62.9,1.33,373.99,5.61
448,875.53,9.8,313.46,2.39,0.574,0.0075,0.4758,0.3576,0.1468,63.1,1.34,374.7,5.62,63.01,1.33,374.72,5.62
449,874.48,9.79,313.12,2.4,0.5741,0.0075,0.4758,0.3574,0.147,63.0,1.34,374.22,5.61,63.01,1.34,374.25,5.61
450,873.94,9.78,313.09,2.4,0.5743,0.0075,0.4758,0.3572,0.1472,63.1,1.34,374.0,5.61,63.04,1.34,373.81,5.6
451,874.77,9.79,313.15,2.4,0.5754,0.0075,0.476,0.356,0.1484,63.01,1.34,374.3,5.61,62.94,1.34,374.53,5.61
452,875.88,9.81,313.09,2.4,0.5754,0.0075,0.4764,0.356,0.1484,62.6,1.34,375.24,5.62,62.89,1.34,375.16,5.62
453,873.87,9.81,312.05,2.39,0.5754,0.0075,0.4764,0.356,0.1484,62.36,1.33,374.04,5.61,62.42,1.33,375.05,5.62
454,873.05,9.8,311.47,2.39,0.5757,0.0075,0.4764,0.3554,0.149,62.05,1.32,374.56,5.61,62.24,1.32,374.21,5.6
455,872.4,9.8,311.07,2.38,0.576,0.0075,0.4764,0.3552,0.1492,61.97,1.32,374.04,5.61,61.99,1.32,374.4,5.61
456,870.27,9.77,310.54,2.38,0.5763,0.0075,0.4764,0.3544,0.15,62.18,1.33,373.08,5.59,61.78,1.31,373.23,5.59
457,869.49,9.76,310.47,2.38,0.5763,0.0075,0.4764,0.3544,0.15,62.07,1.32,372.67,5.59,62.05,1.32,372.7,5.58
458,868.0,9.75,309.85,2.37,0.5763,0.0075,0.4764,0.3544,0.1502,61.71,1.32,372.42,5.58,62.08,1.32,371.79,5.57
459,868.74,9.77,309.51,2.38,0.5764,0.0075,0.4768,0.3544,0.1504,61.53,1.31,373.27,5.6,61.57,1.31,372.37,5.58
460,869.98,9.79,309.84,2.38,0.5768,0.0075,0.4768,0.3538,0.151,61.49,1.32,373.18,5.6,61.64,1.31,373.68,5.6
461,870.42,9.81,309.4,2.38,0.577,0.0075,0.4768,0.3536,0.1512,61.15,1.31,374.17,5.61,61.24,1.31,373.85,5.6
462,869.95,9.81,309.19,2.38,0.577,0.0075,0.477,0.3536,0.1514,61.15,1.31,373.52,5.6,61.12,1.3,374.15,5.6
463,868.71,9.81,308.46,2.38,0.5772,0.0075,0.477,0.3532,0.1518,60.82,1.3,373.51,5.6,60.89,1.3,373.49,5.6
464,868.34,9.8,308.24,2.38,0.5779,0.0075,0.4772,0.3522,0.1528,60.79,1.31,373.23,5.6,60.76,1.3,373.56,5.59
465,867.47,9.8,307.98,2.38,0.5782,0.0075,0.4774,0.3516,0.1534,60.72,1.3,372.81,5.59,60.76,1.3,373.17,5.59
466,866.32,9.8,307.31,2.38,0.5786,0.0075,0.4776,0.351,0.154,60.5,1.3,372.98,5.6,60.48,1.3,372.36,5.58
467,865.93,9.79,307.32,2.38,0.579,0.0075,0.4778,0.3504,0.1546,60.54,1.3,372.18,5.58,60.58,1.3,372.63,5.59
468,867.3,9.79,308.21,2.38,0.5794,0.0076,0.4778,0.3498,0.1552,61.04,1.31,372.58,5.59,60.8,1.3,372.88,5.59
469,867.77,9.78,308.36,2.38,0.5796,0.0076,0.4782,0.3496,0.1554,60.9,1.31,373.38,5.6,60.99,1.31,372.49,5.58
470,867.25,9.8,307.56,2.37,0.5799,0.0076,0.4782,0.3494,0.1556,60.41,1.3,373.11,5.59,60.58,1.3,373.15,5.59
471,866.94,9.8,307.58,2.38,0.5801,0.0076,0.4782,0.3492,0.1558,60.44,1.3,372.75,5.59,60.68,1.3,373.06,5.59
472,866.61,9.78,307.59,2.37,0.5802,0.0076,0.4782,0.3492,0.156,60.68,1.3,372.59,5.58,60.57,1.3,372.77,5.58
473,866.29,9.78,307.46,2.37,0.5804,0.0076,0.4782,0.349,0.1562,60.43,1.3,372.88,5.59,60.76,1.3,372.22,5.57
474,867.03,9.8,307.63,2.38,0.5809,0.0076,0.4786,0.3484,0.157,60.61,1.3,372.86,5.59,60.55,1.3,373.01,5.59
475,867.52,9.83,307.53,2.38,0.5809,0.0076,0.4786,0.3484,0.157,60.29,1.3,373.54,5.61,60.57,1.3,373.12,5.59
476,867.44,9.81,307.75,2.38,0.5808,0.0076,0.4788,0.3484,0.157,60.51,1.3,373.52,5.6,60.68,1.3,372.73,5.59
477,867.53,9.82,307.6,2.39,0.581,0.0076,0.479,0.3484,0.1572,60.48,1.3,372.92,5.6,60.47,1.3,373.65,5.6
478,868.26,9.84,307.63,2.39,0.5811,0.0076,0.479,0.3482,0.1574,60.4,1.31,373.81,5.61,60.34,1.3,373.71,5.6
479,867.74,9.84,307.14,2.39,0.5818,0.0076,0.479,0.3474,0.1582,60.3,1.31,373.18,5.6,59.97,1.29,374.29,5.61
480,868.66,9.85,307.47,2.4,0.5818,0.0076,0.479,0.3474,0.1582,60.15,1.31,374.2,5.62,60.26,1.3,374.05,5.61
481,868.49,9.86,307.16,2.41,0.5821,0.0076,0.4792,0.3472,0.1586,59.87,1.3,374.2,5.61,60.18,1.31,374.24,5.61
482,868.17,9.86,306.79,2.41,0.5824,0.0076,0.4794,0.3468,0.159,59.76,1.31,374.46,5.62,59.91,1.3,374.05,5.61
483,867.67,9.86,306.44,2.41,0.5828,0.0076,0.4794,0.3462,0.1596,59.75,1.31,374.13,5.61,59.62,1.3,374.18,5.61
484,867.17,9.87,305.96,2.41,0.5828,0.0076,0.4796,0.3462,0.1598,59.34,1.3,374.15,5.62,59.55,1.3,374.13,5.61
485,866.56,9.87,305.77,2.41,0.583,0.0076,0.4796,0.346,0.16,59.25,1.3,374.18,5.62,59.58,1.3,373.54,5.6
486,866.58,9.86,305.68,2.41,0.5835,0.0076,0.4796,0.3454,0.1606,59.41,1.3,374.06,5.61,59.3,1.3,373.82,5.6
487,867.61,9.87,305.99,2.41,0.5835,0.0076,0.4798,0.3454,0.1606,59.34,1.3,374.31,5.61,59.45,1.3,374.51,5.61
488,868.87,9.89,306.64,2.42,0.5838,0.0076,0.48,0.3448,0.1612,59.56,1.31,374.84,5.63,59.67,1.3,374.8,5.62
489,867.75,9.88,306.26,2.42,0.5841,0.0076,0.48,0.3444,0.1616,59.54,1.31,374.15,5.61,59.56,1.3,374.49,5.62
490,866.87,9.87,305.97,2.42,0.5844,0.0076,0.48,0.344,0.162,59.51,1.31,373.85,5.61,59.49,1.3,374.02,5.61
491,866.36,9.88,305.52,2.43,0.5845,0.0076,0.48,0.3438,0.1622,59.28,1.3,373.42,5.61,59.3,1.3,374.36,5.62
492,865.97,9.89,305.07,2.42,0.5849,0.0076,0.4802,0.3434,0.1626,59.06,1.3,373.7,5.62,59.04,1.3,374.17,5.61
493,864.68,9.88,304.43,2.41,0.5851,0.0076,0.4804,0.343,0.163,58.85,1.29,373.54,5.61,58.83,1.29,373.46,5.61
494,865.55,9.91,304.57,2.41,0.5851,0.0076,0.4804,0.343,0.163,58.78,1.29,374.23,5.63,58.81,1.29,373.74,5.62
495,867.41,9.93,305.21,2.42,0.5853,0.0076,0.4808,0.3428,0.1632,58.97,1.3,374.92,5.64,58.84,1.29,374.68,5.63
496,868.54,9.95,305.47,2.43,0.5854,0.0076,0.4808,0.3428,0.1632,58.93,1.3,375.49,5.65,58.84,1.29,375.27,5.64
497,868.65,9.94,305.8,2.43,0.5853,0.0076,0.481,0.3428,0.1632,59.22,1.31,375.32,5.64,58.96,1.3,375.15,5.64
498,868.24,9.93,305.32,2.43,0.5855,0.0076,0.4814,0.3426,0.1636,58.73,1.29,375.01,5.63,58.96,1.3,375.55,5.64
499,866.62,9.93,304.74,2.43,0.5861,0.0076,0.4816,0.3418,0.1644,58.6,1.29,374.74,5.64,58.84,1.3,374.43,5.63
500,867.2,9.93,304.96,2.43,0.5864,0.0076,0.4816,0.3416,0.1648,58.86,1.3,374.91,5.64,58.69,1.3,374.74,5.63
501,865.99,9.89,305.07,2.43,0.5865,0.0076,0.4818,0.3414,0.165,59.1,1.31,373.76,5.61,59.0,1.3,374.14,5.62
502,866.51,9.9,305.09,2.43,0.5866,0.0076,0.4818,0.3414,0.165,58.92,1.3,374.34,5.62,59.02,1.3,374.23,5.62
503,867.61,9.9,305.57,2.43,0.5871,0.0076,0.4818,0.3406,0.1658,59.13,1.31,374.66,5.62,59.09,1.3,374.73,5.62
504,866.88,9.88,305.37,2.43,0.5872,0.0076,0.4818,0.3406,0.166,59.19,1.31,374.15,5.61,59.02,1.3,374.53,5.62
505,868.1,9.9,305.64,2.42,0.5876,0.0076,0.4818,0.3402,0.1664,59.04,1.3,374.67,5.62,59.12,1.3,375.28,5.63
506,867.9,9.89,305.79,2.43,0.588,0.0076,0.482,0.3398,0.1668,59.11,1.31,374.71,5.62,59.31,1.31,374.78,5.62
507,866.69,9.89,304.95,2.43,0.5883,0.0076,0.482,0.3396,0.167,58.93,1.31,374.43,5.62,58.77,1.3,374.56,5.61
508,866.08,9.89,304.29,2.42,0.5887,0.0076,0.482,0.339,0.1676,58.4,1.29,374.41,5.62,58.62,1.29,374.65,5.62
509,864.83,9.87,304.06,2.42,0.5889,0.0076,0.4822,0.3388,0.168,58.55,1.3,373.92,5.61,58.59,1.3,373.77,5.6
510,864.2,9.89,303.49,2.43,0.5889,0.0076,0.4822,0.339,0.1682,58.3,1.3,373.92,5.61,58.28,1.29,373.7,5.61
511,863.45,9.87,303.3,2.42,0.5892,0.0076,0.4822,0.3386,0.1686,58.26,1.29,373.5,5.6,58.32,1.29,373.37,5.6
512,862.58,9.87,302.96,2.42,0.5892,0.0076,0.4822,0.3384,0.1688,58.28,1.29,373.48,5.6,58.15,1.29,372.68,5.59
513,862.74,9.86,303.24,2.42,0.5896,0.0076,0.4822,0.338,0.1692,58.37,1.3,372.95,5.59,58.37,1.29,373.04,5.59
514,860.22,9.82,302.38,2.41,0.5899,0.0076,0.4822,0.3378,0.1696,58.21,1.29,371.28,5.57,58.23,1.29,372.5,5.58
515,861.04,9.84,302.54,2.41,0.5899,0.0076,0.4822,0.3378,0.1696,58.04,1.29,372.87,5.6,58.34,1.29,371.78,5.57
516,861.61,9.84,302.9,2.42,0.5901,0.0076,0.4822,0.3378,0.1698,58.37,1.3,372.32,5.58,58.29,1.29,372.63,5.59
517,859.87,9.83,302.08,2.42,0.5904,0.0076,0.4822,0.3372,0.1704,58.06,1.29,371.38,5.57,58.09,1.29,372.34,5.58
518,858.99,9.82,301.79,2.42,0.5905,0.0076,0.4822,0.337,0.1706,57.99,1.29,371.17,5.57,58.06,1.29,371.76,5.58
519,860.04,9.83,301.99,2.42,0.5905,0.0076,0.4824,0.337,0.1706,57.9,1.29,371.94,5.58,58.07,1.29,372.13,5.58
520,858.42,9.81,301.67,2.42,0.5907,0.0076,0.4824,0.3368,0.1708,58.12,1.3,371.38,5.57,57.97,1.29,370.95,5.56
521,859.81,9.82,302.55,2.42,0.5911,0.0076,0.4828,0.3362,0.1714,58.49,1.3,372.02,5.58,58.31,1.3,371.0,5.56
522,859.76,9.83,302.01,2.42,0.5915,0.0076,0.4828,0.3358,0.1718,58.04,1.3,371.71,5.58,58.05,1.29,371.97,5.58
523,859.03,9.82,301.79,2.43,0.592,0.0076,0.483,0.335,0.1726,57.85,1.29,371.15,5.57,58.19,1.3,371.83,5.58
524,858.9,9.83,301.49,2.43,0.5925,0.0076,0.483,0.3344,0.1732,57.74,1.29,371.69,5.58,57.95,1.29,371.53,5.57
525,859.54,9.86,301.33,2.42,0.5924,0.0076,0.4834,0.3344,0.1732,57.65,1.29,372.6,5.6,57.61,1.29,371.68,5.58
526,860.01,9.87,301.26,2.42,0.5924,0.0076,0.4836,0.3346,0.1732,57.43,1.29,372.49,5.59,57.58,1.28,372.52,5.59
527,861.16,9.88,301.66,2.43,0.5927,0.0076,0.4836,0.3342,0.1736,57.6,1.29,373.11,5.6,57.56,1.29,372.89,5.59
528,861.99,9.89,302.01,2.44,0.5928,0.0076,0.4838,0.334,0.1738,57.68,1.3,373.35,5.6,57.67,1.29,373.28,5.6
529,863.84,9.92,302.44,2.45,0.5929,0.0076,0.484,0.334,0.1738,57.6,1.3,374.54,5.63,57.71,1.3,373.99,5.61
530,862.38,9.93,301.33,2.45,0.5934,0.0076,0.484,0.3334,0.1744,57.12,1.29,373.97,5.62,57.2,1.29,374.08,5.61
531,862.02,9.93,301.31,2.45,0.5934,0.0076,0.4842,0.3332,0.1746,57.06,1.29,373.71,5.61,57.36,1.29,373.89,5.61
532,862.87,9.94,301.24,2.46,0.5935,0.0076,0.4842,0.333,0.1748,57.06,1.29,374.23,5.62,56.97,1.29,374.62,5.62
533,861.56,9.92,300.87,2.46,0.5939,0.0076,0.4846,0.3324,0.1754,57.13,1.3,373.72,5.61,56.85,1.29,373.86,5.61
534,860.53,9.91,300.64,2.46,0.5943,0.0076,0.4846,0.3318,0.176,56.9,1.29,373.56,5.61,57.11,1.29,372.96,5.6
535,860.11,9.89,300.87,2.46,0.5946,0.0076,0.4846,0.3314,0.1764,57.35,1.3,373.17,5.6,57.12,1.29,372.48,5.59
536,861.87,9.92,301.04,2.46,0.5948,0.0076,0.4846,0.3312,0.1766,57.09,1.3,373.76,5.61,57.01,1.29,374.0,5.61
537,862.34,9.94,300.82,2.47,0.5951,0.0076,0.4846,0.3308,0.177,56.67,1.29,374.71,5.62,56.98,1.29,373.98,5.61
538,863.02,9.96,300.94,2.47,0.5954,0.0076,0.4846,0.3304,0.1774,56.67,1.29,374.78,5.63,56.91,1.29,374.67,5.62
539,863.47,9.97,301.07,2.47,0.5955,0.0076,0.4846,0.3304,0.1774,56.8,1.29,374.93,5.63,56.8,1.29,374.94,5.63
540,864.7,9.98,301.45,2.47,0.5956,0.0076,0.4846,0.3302,0.1776,56.87,1.3,375.51,5.64,56.83,1.29,375.49,5.63
541,863.35,9.96,300.88,2.47,0.5957,0.0076,0.4846,0.3302,0.1776,56.75,1.3,374.66,5.62,56.64,1.29,375.3,5.63
542,864.4,9.97,301.55,2.48,0.596,0.0076,0.4846,0.3298,0.178,57.03,1.3,374.83,5.63,56.91,1.3,375.63,5.64
543,864.24,9.96,301.51,2.48,0.5963,0.0076,0.4846,0.3294,0.1784,56.87,1.3,375.35,5.63,57.06,1.3,374.96,5.62
544,864.82,9.99,301.25,2.48,0.5964,0.0076,0.485,0.3292,0.1786,56.91,1.3,375.57,5.64,56.48,1.29,375.86,5.64
545,865.84,10.0,301.61,2.48,0.5967,0.0076,0.485,0.3288,0.179,56.76,1.3,376.79,5.66,56.78,1.3,375.51,5.64
546,865.83,10.0,301.52,2.48,0.5969,0.0076,0.4852,0.3286,0.1792,56.77,1.3,376.29,5.65,56.65,1.29,376.11,5.64
547,866.64,10.02,301.67,2.48,0.597,0.0076,0.4854,0.3284,0.1794,56.72,1.3,376.97,5.66,56.63,1.29,376.32,5.65
548,867.38,10.03,301.98,2.49,0.5969,0.0076,0.4856,0.3284,0.1794,56.69,1.3,376.82,5.66,56.82,1.3,377.06,5.66
549,866.55,10.02,301.31,2.49,0.597,0.0076,0.4858,0.3282,0.1796,56.49,1.3,376.9,5.66,56.41,1.29,376.75,5.65
550,867.18,10.05,301.49,2.5,0.5973,0.0076,0.4858,0.3276,0.1802,56.46,1.3,376.99,5.67,56.47,1.29,377.26,5.66
551,866.78,10.04,301.33,2.5,0.5975,0.0076,0.4858,0.3274,0.1804,56.46,1.3,376.85,5.66,56.39,1.3,377.08,5.66
552,865.83,10.03,300.9,2.49,0.5975,0.0076,0.4858,0.3274,0.1804,56.26,1.3,376.71,5.66,56.32,1.29,376.53,5.65
553,866.18,10.04,300.49,2.49,0.5977,0.0076,0.4858,0.3274,0.1806,55.81,1.29,377.48,5.66,56.13,1.29,376.76,5.65
