,pop_mean,pop_sem,eps_mean,eps_sem,het_mean,het_sem,p_het_1,p_het_0,p_pop0,s_wt_mean,s_wt_sem,s_mt_mean,s_mt_sem,a_wt_mean,a_wt_sem,a_mt_mean,a_mt_sem
396,1278.73,7.42,399.83,0.13,0.7396,0.0061,0.7122,0.251,0.0,53.45,1.23,585.95,4.94,53.41,1.23,585.93,4.95
397,1278.34,7.41,399.8,0.13,0.7396,0.0061,0.7126,0.251,0.0,53.52,1.23,585.75,4.94,53.44,1.24,585.63,4.95
398,1278.84,7.41,399.97,0.13,0.7397,0.0061,0.7132,0.251,0.0,53.51,1.23,586.07,4.94,53.51,1.24,585.75,4.94
399,1278.78,7.41,399.87,0.13,0.7397,0.0061,0.7134,0.251,0.0,53.46,1.23,586.02,4.94,53.44,1.24,585.85,4.95
400,1279.65,7.41,400.13,0.13,0.7398,0.0061,0.7134,0.251,0.0,53.41,1.23,586.18,4.94,53.55,1.24,586.52,4.95
401,1279.24,7.41,399.94,0.13,0.74,0.0061,0.7138,0.251,0.0,53.37,1.23,586.37,4.93,53.47,1.24,586.04,4.94
402,1279.38,7.41,399.78,0.13,0.7401,0.0061,0.7146,0.2514,0.0,53.34,1.23,586.54,4.93,53.25,1.23,586.26,4.94
403,1279.76,7.42,399.77,0.13,0.7402,0.0061,0.7148,0.2514,0.0,53.35,1.23,586.73,4.94,53.08,1.23,586.6,4.94
404,1280.29,7.41,400.0,0.13,0.7402,0.0061,0.715,0.2516,0.0,53.26,1.23,586.62,4.93,53.31,1.24,587.09,4.95
405,1279.86,7.41,399.87,0.13,0.7403,0.0061,0.7156,0.2516,0.0,53.27,1.23,586.8,4.93,53.27,1.24,586.53,4.94
406,1279.79,7.42,399.64,0.13,0.7403,0.0061,0.7164,0.2516,0.0,53.28,1.23,586.81,4.94,52.98,1.23,586.72,4.95
407,1279.71,7.41,399.79,0.13,0.7403,0.0061,0.7168,0.2516,0.0,53.23,1.23,586.84,4.93,53.25,1.24,586.39,4.94
408,1280.46,7.41,399.95,0.13,0.7403,0.0061,0.7168,0.2516,0.0,53.19,1.23,587.06,4.94,53.26,1.24,586.95,4.95
409,1280.47,7.4,400.05,0.13,0.7404,0.0061,0.7168,0.2516,0.0,53.2,1.23,587.08,4.93,53.37,1.24,586.82,4.94
410,1280.79,7.41,400.11,0.13,0.7404,0.0061,0.7172,0.2516,0.0,53.24,1.23,587.02,4.94,53.31,1.24,587.22,4.95
411,1281.04,7.42,399.95,0.13,0.7404,0.0061,0.7176,0.2516,0.0,53.16,1.23,587.19,4.94,53.1,1.23,587.6,4.95
412,1280.73,7.41,400.0,0.13,0.7405,0.0061,0.7182,0.2516,0.0,53.18,1.23,587.33,4.94,53.24,1.24,586.98,4.94
413,1281.07,7.41,400.06,0.13,0.7405,0.0061,0.7182,0.2518,0.0,53.16,1.23,587.27,4.94,53.23,1.24,587.41,4.95
414,1280.84,7.41,399.96,0.14,0.7406,0.0061,0.7186,0.252,0.0,53.14,1.23,587.35,4.94,53.19,1.24,587.15,4.94
415,1281.13,7.41,399.89,0.13,0.7406,0.0061,0.7192,0.252,0.0,53.08,1.23,587.52,4.94,53.06,1.24,587.47,4.95
416,1280.6,7.41,399.73,0.13,0.7406,0.0061,0.7192,0.252,0.0,53.11,1.23,587.57,4.94,53.0,1.23,586.92,4.94
417,1281.22,7.41,400.13,0.13,0.7405,0.0061,0.7196,0.252,0.0,53.1,1.23,587.52,4.94,53.34,1.24,587.27,4.95
418,1280.84,7.41,399.75,0.13,0.7406,0.0061,0.7196,0.252,0.0,53.08,1.23,587.51,4.94,52.97,1.23,587.29,4.95
419,1281.06,7.41,399.88,0.13,0.7406,0.0061,0.72,0.252,0.0,53.04,1.23,587.62,4.94,53.11,1.24,587.28,4.94
420,1282.05,7.41,400.15,0.13,0.7406,0.0061,0.7204,0.252,0.0,53.09,1.23,587.72,4.94,53.09,1.24,588.14,4.95
421,1281.48,7.42,399.92,0.13,0.7405,0.0061,0.7206,0.252,0.0,53.06,1.23,587.6,4.94,53.01,1.24,587.81,4.95
422,1282.07,7.42,400.11,0.13,0.7406,0.0061,0.7208,0.252,0.0,52.97,1.23,587.85,4.94,53.15,1.24,588.1,4.95
423,1282.01,7.42,399.95,0.13,0.7406,0.0061,0.7208,0.252,0.0,53.03,1.23,587.8,4.94,52.9,1.24,588.28,4.95
424,1281.81,7.42,399.87,0.13,0.7407,0.0061,0.721,0.2522,0.0,53.0,1.23,587.88,4.94,52.89,1.23,588.04,4.95
425,1281.77,7.42,399.83,0.13,0.7407,0.0061,0.7214,0.2522,0.0,52.99,1.23,588.06,4.94,52.86,1.24,587.86,4.95
426,1281.8,7.41,399.87,0.13,0.7407,0.0061,0.7216,0.2522,0.0,52.97,1.23,587.94,4.94,52.93,1.24,587.96,4.95
427,1281.55,7.41,399.91,0.13,0.7408,0.0061,0.7218,0.2522,0.0,52.99,1.23,588.0,4.94,53.04,1.24,587.52,4.94
428,1281.7,7.41,399.7,0.13,0.7409,0.0061,0.722,0.2524,0.0,52.87,1.23,588.16,4.94,52.83,1.24,587.84,4.94
429,1281.86,7.42,399.69,0.13,0.7409,0.0061,0.7222,0.2524,0.0,52.92,1.23,588.1,4.94,52.71,1.23,588.13,4.95
430,1282.23,7.41,399.83,0.13,0.741,0.0061,0.7226,0.2526,0.0,52.9,1.23,588.41,4.94,52.79,1.24,588.12,4.95
431,1282.69,7.42,399.98,0.13,0.7409,0.0061,0.7228,0.2526,0.0,52.85,1.23,588.41,4.94,52.89,1.24,588.54,4.95
432,1282.61,7.42,399.82,0.13,0.741,0.0061,0.7232,0.2526,0.0,52.85,1.23,588.44,4.94,52.7,1.23,588.62,4.95
433,1282.32,7.41,399.86,0.13,0.741,0.0061,0.7234,0.2528,0.0,52.8,1.23,588.52,4.94,52.91,1.24,588.09,4.94
434,1283.36,7.42,400.16,0.13,0.741,0.0061,0.7234,0.2528,0.0,52.78,1.23,588.47,4.94,52.98,1.24,589.13,4.95
435,1283.25,7.42,399.92,0.13,0.7412,0.0061,0.7236,0.253,0.0,52.74,1.23,588.89,4.94,52.74,1.24,588.89,4.95
436,1283.23,7.41,399.96,0.13,0.7413,0.0061,0.724,0.253,0.0,52.74,1.23,588.97,4.94,52.8,1.24,588.73,4.94
437,1283.98,7.41,400.05,0.13,0.7415,0.0061,0.7246,0.253,0.0,52.68,1.23,589.1,4.93,52.74,1.24,589.47,4.95
438,1283.67,7.4,399.97,0.13,0.7416,0.0061,0.7248,0.253,0.0,52.69,1.23,589.15,4.93,52.71,1.24,589.12,4.94
439,1283.53,7.41,399.9,0.13,0.7415,0.0061,0.7248,0.253,0.0,52.74,1.23,589.24,4.93,52.62,1.24,588.93,4.94
440,1283.27,7.41,399.73,0.13,0.7415,0.0061,0.7248,0.253,0.0,52.71,1.23,589.23,4.93,52.5,1.23,588.82,4.94
441,1283.51,7.4,399.87,0.13,0.7416,0.0061,0.7248,0.253,0.0,52.64,1.23,589.43,4.93,52.68,1.24,588.76,4.94
442,1283.54,7.41,399.85,0.13,0.7415,0.0061,0.7248,0.253,0.0,52.62,1.23,589.32,4.93,52.67,1.24,588.93,4.94
443,1284.18,7.41,399.96,0.13,0.7415,0.0061,0.7252,0.253,0.0,52.61,1.23,589.26,4.93,52.61,1.24,589.7,4.95
444,1284.48,7.42,400.03,0.13,0.7415,0.0061,0.7252,0.253,0.0,52.69,1.24,589.32,4.94,52.53,1.24,589.94,4.95
445,1284.17,7.41,399.95,0.13,0.7416,0.0061,0.7252,0.253,0.0,52.61,1.23,589.56,4.94,52.6,1.24,589.4,4.94
446,1284.35,7.41,399.93,0.13,0.7417,0.0061,0.7252,0.253,0.0,52.57,1.23,589.64,4.94,52.56,1.24,589.58,4.95
447,1284.85,7.42,400.05,0.13,0.7417,0.0061,0.7254,0.253,0.0,52.56,1.23,589.64,4.93,52.55,1.24,590.1,4.95
448,1284.07,7.41,399.81,0.13,0.7416,0.0061,0.7256,0.253,0.0,52.56,1.23,589.57,4.94,52.5,1.24,589.45,4.94
449,1284.84,7.41,400.03,0.13,0.7417,0.0061,0.7256,0.253,0.0,52.6,1.24,589.57,4.93,52.49,1.24,590.19,4.95
450,1284.63,7.41,400.01,0.13,0.7417,0.0061,0.7258,0.253,0.0,52.45,1.23,590.03,4.94,52.69,1.24,589.46,4.94
451,1285.15,7.42,399.92,0.13,0.7418,0.0061,0.726,0.253,0.0,52.45,1.23,589.97,4.94,52.4,1.24,590.33,4.95
452,1285.01,7.41,399.97,0.13,0.7418,0.0061,0.7262,0.253,0.0,52.47,1.23,590.03,4.94,52.49,1.24,590.02,4.95
453,1285.15,7.41,399.99,0.13,0.7419,0.0061,0.7264,0.253,0.0,52.49,1.23,590.22,4.94,52.44,1.24,590.0,4.95
454,1285.26,7.41,399.88,0.13,0.7419,0.0061,0.7268,0.253,0.0,52.42,1.23,590.18,4.93,52.33,1.23,590.32,4.95
455,1285.67,7.41,400.03,0.13,0.7421,0.0061,0.727,0.253,0.0,52.44,1.23,590.24,4.93,52.38,1.24,590.62,4.95
456,1284.94,7.41,399.82,0.13,0.742,0.0061,0.727,0.2532,0.0,52.44,1.23,590.18,4.93,52.34,1.24,589.98,4.94
457,1285.4,7.41,399.95,0.13,0.7421,0.0061,0.7272,0.2532,0.0,52.34,1.23,590.37,4.93,52.45,1.24,590.24,4.94
458,1285.93,7.41,400.09,0.13,0.7423,0.0061,0.7272,0.2532,0.0,52.4,1.23,590.46,4.93,52.42,1.24,590.65,4.95
459,1285.53,7.4,400.06,0.13,0.7423,0.0061,0.7274,0.2534,0.0,52.39,1.23,590.41,4.93,52.51,1.24,590.21,4.94
460,1286.04,7.4,400.17,0.13,0.7423,0.0061,0.7276,0.2534,0.0,52.35,1.23,590.48,4.93,52.54,1.24,590.67,4.94
461,1286.04,7.4,400.13,0.13,0.7423,0.0061,0.7276,0.2534,0.0,52.34,1.23,590.73,4.93,52.49,1.24,590.48,4.94
462,1286.08,7.4,400.08,0.13,0.7424,0.0061,0.728,0.2534,0.0,52.32,1.23,590.8,4.93,52.42,1.24,590.54,4.94
463,1286.4,7.41,400.1,0.13,0.7423,0.0061,0.728,0.2534,0.0,52.28,1.23,590.85,4.93,52.38,1.24,590.89,4.95
464,1285.88,7.41,399.86,0.13,0.7423,0.0061,0.7286,0.2534,0.0,52.31,1.23,590.49,4.93,52.2,1.23,590.88,4.95
465,1286.14,7.41,399.89,0.13,0.7424,0.0061,0.7286,0.2534,0.0,52.27,1.23,590.88,4.93,52.2,1.24,590.79,4.94
466,1286.39,7.41,400.01,0.13,0.7425,0.0061,0.7286,0.2534,0.0,52.29,1.23,590.83,4.93,52.27,1.24,591.01,4.95
467,1286.15,7.41,399.93,0.13,0.7424,0.0061,0.7288,0.2534,0.0,52.29,1.23,590.97,4.94,52.23,1.24,590.66,4.94
468,1285.89,7.4,399.92,0.13,0.7424,0.0061,0.729,0.2534,0.0,52.25,1.23,590.69,4.93,52.35,1.24,590.6,4.94
469,1285.8,7.4,399.73,0.13,0.7425,0.0061,0.729,0.2534,0.0,52.2,1.23,590.88,4.93,52.17,1.23,590.55,4.94
470,1286.67,7.41,399.95,0.13,0.7426,0.0061,0.7292,0.2534,0.0,52.17,1.23,591.18,4.93,52.2,1.24,591.11,4.94
471,1286.3,7.41,399.78,0.13,0.7427,0.0061,0.7294,0.2534,0.0,52.2,1.23,591.05,4.93,52.07,1.23,590.98,4.94
472,1286.44,7.4,399.96,0.13,0.7426,0.0061,0.7296,0.2534,0.0,52.19,1.23,591.13,4.93,52.28,1.24,590.85,4.94
473,1286.65,7.41,399.95,0.13,0.7426,0.0061,0.7296,0.2534,0.0,52.15,1.23,591.1,4.93,52.23,1.24,591.16,4.94
474,1287.0,7.41,400.02,0.13,0.7426,0.0061,0.7296,0.2534,0.0,52.16,1.23,591.15,4.93,52.2,1.24,591.5,4.95
475,1287.33,7.41,400.04,0.13,0.7427,0.0061,0.7298,0.2534,0.0,52.13,1.23,591.36,4.93,52.15,1.24,591.69,4.95
476,1287.19,7.42,399.84,0.13,0.7427,0.0061,0.73,0.2534,0.0,52.16,1.23,591.18,4.93,51.9,1.23,591.95,4.95
477,1286.81,7.41,399.83,0.13,0.7427,0.0061,0.73,0.2536,0.0,52.12,1.23,591.42,4.93,52.05,1.23,591.23,4.94
478,1286.49,7.4,399.78,0.13,0.7427,0.0061,0.7302,0.2536,0.0,52.09,1.23,591.28,4.93,52.12,1.24,591.0,4.94
479,1286.83,7.41,399.85,0.13,0.7428,0.0061,0.7302,0.2536,0.0,52.11,1.23,591.53,4.93,52.07,1.24,591.12,4.94
480,1287.58,7.4,400.17,0.13,0.7429,0.0061,0.7306,0.2536,0.0,52.12,1.23,591.51,4.93,52.25,1.24,591.71,4.94
481,1287.24,7.4,399.91,0.13,0.743,0.0061,0.7308,0.2536,0.0,52.05,1.23,591.49,4.93,52.08,1.24,591.63,4.94
482,1287.11,7.4,399.89,0.13,0.743,0.0061,0.7312,0.2536,0.0,52.08,1.23,591.79,4.93,52.07,1.24,591.17,4.94
483,1287.1,7.4,399.89,0.13,0.743,0.0061,0.7312,0.2538,0.0,52.04,1.23,591.71,4.93,52.11,1.24,591.24,4.94
484,1287.99,7.41,400.02,0.14,0.7431,0.0061,0.7314,0.2538,0.0,52.02,1.23,591.76,4.93,52.01,1.24,592.2,4.94
485,1287.4,7.4,399.88,0.13,0.7432,0.0061,0.7316,0.2538,0.0,51.99,1.23,591.97,4.93,52.04,1.24,591.39,4.94
486,1287.7,7.4,399.78,0.13,0.7432,0.0061,0.7318,0.2538,0.0,51.92,1.23,592.09,4.93,51.89,1.23,591.8,4.94
487,1287.83,7.4,399.8,0.13,0.7432,0.0061,0.7318,0.2538,0.0,51.97,1.23,592.16,4.93,51.82,1.23,591.89,4.94
488,1287.66,7.4,399.74,0.13,0.7432,0.0062,0.732,0.2538,0.0,51.93,1.23,592.1,4.93,51.84,1.23,591.79,4.94
489,1287.7,7.4,399.8,0.13,0.7433,0.0062,0.7326,0.2538,0.0,51.87,1.23,592.18,4.93,51.96,1.24,591.7,4.94
490,1288.24,7.4,399.99,0.13,0.7433,0.0062,0.7326,0.2538,0.0,51.92,1.23,592.29,4.93,51.99,1.24,592.03,4.94
491,1288.35,7.4,399.85,0.13,0.7433,0.0062,0.7326,0.2538,0.0,51.88,1.23,592.08,4.93,51.8,1.23,592.58,4.94
492,1289.07,7.4,400.12,0.13,0.7434,0.0062,0.7326,0.2538,0.0,51.9,1.23,592.4,4.93,51.9,1.24,592.87,4.94
493,1288.0,7.4,399.66,0.13,0.7434,0.0062,0.733,0.2538,0.0,51.83,1.23,592.49,4.93,51.72,1.23,591.96,4.94
494,1288.25,7.39,399.93,0.13,0.7434,0.0062,0.7336,0.2538,0.0,51.88,1.23,592.43,4.93,51.94,1.24,591.99,4.94
495,1289.0,7.4,400.03,0.13,0.7434,0.0062,0.7336,0.2538,0.0,51.84,1.23,592.53,4.93,51.87,1.24,592.76,4.94
496,1288.96,7.4,400.14,0.13,0.7435,0.0062,0.7338,0.2538,0.0,51.85,1.23,592.42,4.93,52.02,1.24,592.67,4.94
497,1288.63,7.4,399.86,0.13,0.7435,0.0062,0.7338,0.2538,0.0,51.79,1.23,592.65,4.93,51.81,1.24,592.38,4.94
498,1289.01,7.41,399.96,0.13,0.7435,0.0061,0.7338,0.2538,0.0,51.85,1.23,592.51,4.93,51.76,1.24,592.89,4.94
499,1288.36,7.4,399.83,0.13,0.7435,0.0062,0.7338,0.2538,0.0,51.85,1.23,592.5,4.93,51.8,1.24,592.2,4.94
500,1288.46,7.4,399.79,0.13,0.7435,0.0061,0.7342,0.2538,0.0,51.87,1.23,592.58,4.93,51.7,1.23,592.31,4.94
501,1289.23,7.4,400.14,0.13,0.7435,0.0061,0.7342,0.2538,0.0,51.83,1.23,592.53,4.93,51.94,1.24,592.93,4.94
502,1288.64,7.4,399.97,0.13,0.7435,0.0061,0.7344,0.2538,0.0,51.82,1.23,592.51,4.93,51.93,1.24,592.38,4.94
503,1289.22,7.4,400.08,0.13,0.7435,0.0061,0.7344,0.2538,0.0,51.84,1.23,592.67,4.93,51.86,1.24,592.85,4.94
504,1288.56,7.4,399.82,0.13,0.7435,0.0061,0.7344,0.2538,0.0,51.83,1.23,592.64,4.93,51.75,1.23,592.34,4.94
505,1288.72,7.4,399.9,0.13,0.7435,0.0061,0.7344,0.2538,0.0,51.84,1.23,592.57,4.93,51.78,1.24,592.53,4.94
506,1288.29,7.39,399.91,0.13,0.7435,0.0061,0.7344,0.2538,0.0,51.86,1.23,592.59,4.93,51.92,1.24,591.93,4.94
507,1289.5,7.4,400.3,0.13,0.7435,0.0061,0.7346,0.2538,0.0,51.85,1.23,592.58,4.93,52.04,1.24,593.03,4.95
508,1288.34,7.4,399.77,0.13,0.7435,0.0062,0.7346,0.2538,0.0,51.81,1.23,592.54,4.93,51.76,1.23,592.22,4.94
509,1289.05,7.41,400.01,0.13,0.7434,0.0062,0.7346,0.2538,0.0,51.86,1.23,592.48,4.93,51.8,1.24,592.91,4.95
510,1288.88,7.4,399.91,0.13,0.7435,0.0062,0.7346,0.2538,0.0,51.83,1.23,592.71,4.93,51.75,1.23,592.59,4.94
511,1288.42,7.4,399.78,0.13,0.7435,0.0062,0.7346,0.2538,0.0,51.8,1.23,592.73,4.93,51.76,1.24,592.13,4.94
512,1288.99,7.4,399.94,0.13,0.7435,0.0062,0.7346,0.2538,0.0,51.78,1.23,592.94,4.93,51.81,1.24,592.46,4.94
513,1288.13,7.4,399.67,0.13,0.7436,0.0062,0.7346,0.2538,0.0,51.75,1.23,592.71,4.93,51.76,1.24,591.91,4.93
514,1289.51,7.41,400.01,0.13,0.7436,0.0062,0.7346,0.2538,0.0,51.75,1.23,592.85,4.93,51.76,1.24,593.16,4.94
515,1289.19,7.4,399.92,0.13,0.7436,0.0062,0.7348,0.2538,0.0,51.77,1.23,592.73,4.93,51.73,1.24,592.96,4.94
516,1289.55,7.4,400.01,0.13,0.7437,0.0062,0.735,0.2538,0.0,51.73,1.23,592.8,4.93,51.76,1.24,593.26,4.94
517,1289.6,7.41,399.94,0.13,0.7437,0.0062,0.735,0.2538,0.0,51.7,1.23,592.87,4.93,51.69,1.23,593.35,4.94
518,1289.28,7.4,399.86,0.13,0.7438,0.0061,0.7352,0.2538,0.0,51.75,1.23,593.01,4.93,51.64,1.23,592.89,4.94
519,1289.85,7.41,399.95,0.13,0.7439,0.0061,0.7352,0.2538,0.0,51.69,1.23,593.14,4.93,51.62,1.23,593.4,4.94
520,1289.88,7.4,400.0,0.13,0.7439,0.0062,0.7352,0.2538,0.0,51.65,1.23,593.07,4.93,51.73,1.24,593.43,4.94
521,1290.36,7.4,400.09,0.13,0.7439,0.0062,0.7354,0.2538,0.0,51.65,1.23,593.25,4.93,51.69,1.24,593.77,4.94
522,1289.28,7.4,399.71,0.13,0.7439,0.0062,0.7354,0.2538,0.0,51.64,1.23,593.3,4.93,51.55,1.23,592.8,4.94
523,1290.07,7.4,400.08,0.13,0.7439,0.0062,0.7354,0.2538,0.0,51.66,1.23,593.47,4.93,51.76,1.24,593.18,4.94
524,1289.77,7.4,399.84,0.13,0.7439,0.0062,0.7356,0.2538,0.0,51.69,1.23,593.39,4.93,51.5,1.23,593.19,4.94
525,1290.23,7.4,400.08,0.13,0.7439,0.0062,0.7356,0.2538,0.0,51.64,1.23,593.38,4.93,51.73,1.24,593.48,4.94
526,1289.78,7.4,399.89,0.13,0.7439,0.0062,0.7356,0.254,0.0,51.63,1.23,593.38,4.93,51.63,1.24,593.14,4.94
527,1289.96,7.4,399.94,0.13,0.744,0.0062,0.7358,0.254,0.0,51.62,1.23,593.5,4.93,51.65,1.24,593.2,4.94
528,1290.27,7.4,399.96,0.13,0.744,0.0062,0.7358,0.254,0.0,51.59,1.23,593.65,4.93,51.6,1.24,593.42,4.94
529,1289.92,7.39,399.98,0.13,0.744,0.0062,0.7358,0.254,0.0,51.62,1.23,593.54,4.93,51.71,1.24,593.05,4.94
530,1290.63,7.41,400.05,0.13,0.7439,0.0062,0.7358,0.254,0.0,51.63,1.23,593.51,4.93,51.56,1.23,593.93,4.94
531,1290.56,7.4,400.21,0.13,0.744,0.0062,0.736,0.254,0.0,51.6,1.23,593.52,4.93,51.83,1.24,593.61,4.94
532,1289.85,7.4,399.75,0.13,0.744,0.0062,0.736,0.254,0.0,51.57,1.23,593.34,4.93,51.48,1.23,593.46,4.94
533,1290.24,7.41,399.83,0.13,0.7439,0.0062,0.736,0.254,0.0,51.59,1.23,593.56,4.93,51.44,1.23,593.65,4.94
534,1290.69,7.4,400.11,0.13,0.7439,0.0062,0.7362,0.254,0.0,51.58,1.23,593.51,4.93,51.67,1.24,593.94,4.94
535,1290.1,7.4,399.86,0.13,0.744,0.0062,0.7362,0.254,0.0,51.58,1.23,593.49,4.93,51.53,1.24,593.49,4.94
536,1291.1,7.41,400.06,0.13,0.7441,0.0062,0.7362,0.254,0.0,51.55,1.23,593.78,4.93,51.49,1.23,594.27,4.95
537,1290.27,7.4,399.91,0.13,0.7442,0.0062,0.7364,0.254,0.0,51.56,1.23,593.58,4.93,51.56,1.24,593.57,4.94
538,1290.7,7.4,400.07,0.13,0.7442,0.0062,0.7364,0.254,0.0,51.55,1.23,593.8,4.93,51.64,1.24,593.71,4.94
539,1290.6,7.4,400.0,0.13,0.7442,0.0062,0.7366,0.254,0.0,51.56,1.23,593.84,4.93,51.58,1.24,593.63,4.94
540,1291.21,7.4,400.15,0.13,0.7441,0.0062,0.7368,0.254,0.0,51.5,1.23,593.75,4.93,51.64,1.24,594.32,4.94
541,1290.58,7.4,399.94,0.13,0.7442,0.0062,0.7368,0.254,0.0,51.54,1.23,593.78,4.93,51.51,1.24,593.75,4.94
542,1290.23,7.4,399.84,0.13,0.7442,0.0062,0.7368,0.254,0.0,51.53,1.23,593.66,4.93,51.5,1.23,593.54,4.94
543,1290.8,7.4,400.0,0.13,0.7442,0.0062,0.7368,0.254,0.0,51.54,1.23,593.83,4.93,51.52,1.24,593.9,4.94
544,1290.53,7.41,399.75,0.13,0.7442,0.0062,0.7368,0.254,0.0,51.52,1.23,593.62,4.93,51.3,1.23,594.09,4.94
545,1290.52,7.4,399.91,0.13,0.7442,0.0062,0.7368,0.254,0.0,51.56,1.23,593.77,4.93,51.48,1.23,593.71,4.94
546,1290.59,7.4,399.85,0.13,0.7442,0.0062,0.737,0.254,0.0,51.51,1.23,593.73,4.93,51.43,1.23,593.92,4.94
547,1290.36,7.39,399.89,0.13,0.7443,0.0062,0.7372,0.254,0.0,51.38,1.23,593.93,4.93,51.69,1.24,593.36,4.93
548,1291.09,7.4,400.03,0.13,0.7443,0.0062,0.7376,0.254,0.0,51.44,1.23,593.84,4.93,51.57,1.24,594.23,4.94
549,1290.04,7.39,399.72,0.13,0.7443,0.0062,0.7376,0.254,0.0,51.53,1.23,593.94,4.93,51.43,1.23,593.14,4.93
550,1290.42,7.4,399.79,0.13,0.7443,0.0062,0.7376,0.254,0.0,51.43,1.23,593.85,4.93,51.48,1.24,593.66,4.94
551,1290.96,7.41,399.84,0.13,0.7443,0.0062,0.738,0.254,0.0,51.45,1.23,594.03,4.93,51.35,1.23,594.14,4.94
552,1291.09,7.4,399.92,0.13,0.7443,0.0062,0.738,0.254,0.0,51.45,1.23,594.13,4.93,51.41,1.24,594.1,4.94
553,1290.9,7.4,399.99,0.13,0.7443,0.0062,0.7382,0.254,0.0,51.44,1.23,594.2,4.93,51.57,1.24,593.68,4.94
554,1290.75,7.4,399.87,0.13,0.7443,0.0062,0.7382,0.254,0.0,51.42,1.23,594.12,4.93,51.5,1.24,593.71,4.94
555,1291.63,7.4,400.11,0.13,0.7443,0.0062,0.7388,0.254,0.0,51.41,1.23,594.33,4.93,51.53,1.24,594.36,4.94
556,1290.91,7.4,399.84,0.13,0.7443,0.0062,0.7388,0.254,0.0,51.43,1.23,594.1,4.93,51.39,1.23,594.0,4.94
557,1291.46,7.41,399.87,0.13,0.7443,0.0062,0.7388,0.254,0.0,51.4,1.23,594.12,4.93,51.28,1.23,594.67,4.94
558,1291.61,7.4,400.08,0.13,0.7443,0.0062,0.739,0.254,0.0,51.46,1.23,594.09,4.93,51.45,1.24,594.62,4.94
559,1291.5,7.41,399.93,0.13,0.7444,0.0062,0.739,0.254,0.0,51.47,1.23,594.16,4.93,51.28,1.23,594.59,4.94
560,1291.37,7.4,400.01,0.13,0.7445,0.0062,0.739,0.254,0.0,51.36,1.23,594.32,4.93,51.52,1.24,594.17,4.94
561,1291.1,7.4,399.78,0.13,0.7445,0.0062,0.739,0.254,0.0,51.42,1.23,594.4,4.93,51.26,1.23,594.02,4.94
562,1291.88,7.41,400.06,0.13,0.7445,0.0062,0.739,0.254,0.0,51.42,1.23,594.29,4.93,51.37,1.23,594.81,4.94
563,1291.55,7.4,399.99,0.13,0.7445,0.0062,0.7392,0.254,0.0,51.36,1.23,594.42,4.93,51.44,1.24,594.34,4.94
564,1292.05,7.4,400.1,0.13,0.7445,0.0062,0.7392,0.254,0.0,51.34,1.23,594.39,4.93,51.45,1.24,594.88,4.94
565,1291.65,7.4,399.92,0.13,0.7445,0.0062,0.7392,0.254,0.0,51.34,1.23,594.35,4.93,51.35,1.23,594.62,4.94
566,1291.07,7.4,399.87,0.13,0.7444,0.0062,0.7394,0.254,0.0,51.43,1.23,594.35,4.93,51.38,1.24,593.91,4.94
567,1291.33,7.4,399.84,0.13,0.7445,0.0062,0.7394,0.254,0.0,51.4,1.23,594.41,4.93,51.28,1.23,594.24,4.94
568,1291.71,7.4,399.97,0.13,0.7445,0.0062,0.7396,0.254,0.0,51.34,1.23,594.6,4.93,51.38,1.24,594.39,4.94
569,1291.76,7.4,399.9,0.13,0.7446,0.0062,0.7398,0.254,0.0,51.31,1.23,594.56,4.93,51.3,1.23,594.59,4.94
570,1291.3,7.39,399.83,0.13,0.7446,0.0062,0.7398,0.254,0.0,51.35,1.23,594.51,4.93,51.33,1.24,594.11,4.94
571,1291.27,7.39,399.83,0.13,0.7446,0.0062,0.7398,0.254,0.0,51.34,1.23,594.43,4.93,51.34,1.24,594.16,4.94
572,1291.79,7.4,399.87,0.13,0.7446,0.0062,0.7398,0.254,0.0,51.29,1.23,594.55,4.93,51.27,1.23,594.67,4.94
573,1291.98,7.4,399.95,0.13,0.7446,0.0062,0.7398,0.254,0.0,51.33,1.23,594.53,4.93,51.27,1.23,594.84,4.94
574,1291.75,7.4,399.88,0.13,0.7447,0.0062,0.7398,0.254,0.0,51.26,1.23,594.77,4.93,51.32,1.24,594.39,4.94
575,1292.17,7.4,400.0,0.13,0.7447,0.0062,0.7398,0.254,0.0,51.3,1.23,594.69,4.93,51.31,1.24,594.88,4.94
576,1292.3,7.4,400.05,0.13,0.7448,0.0062,0.74,0.254,0.0,51.28,1.23,594.86,4.93,51.36,1.24,594.81,4.94
577,1291.7,7.39,399.89,0.13,0.7448,0.0062,0.74,0.254,0.0,51.31,1.23,594.77,4.93,51.31,1.24,594.32,4.93
578,1292.48,7.4,400.14,0.13,0.7448,0.0062,0.7402,0.254,0.0,51.33,1.23,594.81,4.93,51.37,1.24,594.97,4.94
579,1291.98,7.4,399.81,0.13,0.7448,0.0062,0.7402,0.254,0.0,51.26,1.23,594.82,4.93,51.15,1.23,594.74,4.94
580,1291.47,7.39,399.74,0.13,0.7448,0.0062,0.7404,0.254,0.0,51.27,1.23,594.83,4.93,51.22,1.23,594.15,4.93
581,1292.76,7.41,399.98,0.13,0.7447,0.0062,0.7404,0.254,0.0,51.27,1.23,594.77,4.93,51.11,1.23,595.62,4.95
